total_charging_stations,fast_chargers,slow_chargers,charging_sessions,energy_consumed_kwh,grid_load_mw,voltage_v,frequency_hz,transformer_load_percent,renewable_share_percent,hour,day_of_week,ev_population,charger_ev_ratio,peak_hour_flag,overload_risk,month,quarter,is_weekend,state_encoded
0.598571789705997,1.3496112070689097,0.28659323892587985,-0.7832127033639618,-0.5372684266925719,0.2658023675981879,-0.9282526688406979,-0.12051563402138155,0.21501806008262123,-0.5749093672186971,0,0,-0.3319067502940989,-0.518613739298523,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,6
-0.07748442816998917,0.5762838515856674,-0.3161558606188035,-0.08689008415135634,-0.7313172787172514,1.6895202833255063,1.4217846590035725,1.5251189282209578,1.13498021150173,-1.6495538541200638,1,0,0.5081427384412932,-0.10763817362301466,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,2
0.8115028819504021,1.6513974921355408,0.45480228996160543,-0.1725340426641367,-0.19428908365468336,0.9732277027369539,0.04403477284014842,-1.407642152465764,1.0235036110681195,-1.5686458206616773,2,0,-1.3897500763788433,-0.789507725208345,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,9
-1.610588292329706,-1.4419119297974283,-1.5847324538465675,-0.16136309155377404,0.44035835833129683,1.5909056384143452,-0.6155606715486582,0.9399695108604342,1.1294701608321365,0.6376892332569812,3,0,0.3185103940718612,2.732879229492666,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,6
0.555985571257116,0.4819756375023452,0.552924236399112,-1.0513155300126655,-0.8235486740898709,-0.9172859230470525,-1.2722750830811234,1.083024361842183,-0.8586920633883385,0.16194522389023186,4,0,-0.8838894501574894,-0.6524599590930917,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,6
1.2373650664392122,2.1040769197354874,0.8472900757116318,-0.17625769303425756,0.14196013156616852,-0.5940350714000295,0.7532363920816293,2.6308386501184056,-0.11589265966571792,1.1922313538298561,5,0,0.3897424057269536,-0.4456511162307692,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,17
-1.4402434185341817,-1.2344338588141195,-1.4375495341903075,-0.37361116265066446,-0.5553049818076489,0.1237402257358974,0.2974453166209073,-0.37874739414899805,-0.2988136216066961,1.684685367352139,6,0,-1.5521799879007983,-0.6165499568061026,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,17
0.7902097727259616,-0.2536284323475682,1.1346472045643297,1.421188315747602,1.9541603870703772,0.9484435442733405,-0.8515947923081199,-0.30366351702478883,1.2655473337387333,0.4268920081934586,7,0,0.3286241191048976,-0.3901833455930768,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,7
0.4441967478288033,0.6894537084856541,0.32864550168481127,-0.06827183230075191,0.08279641915629987,-0.7597455490414955,-2.04202518905265,1.0607462060778414,-0.26429819525658316,1.2073833718779878,8,0,-0.21080361175196505,-0.46368217126298616,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,22
0.9552313692153755,1.406196135518903,0.7351507083544815,1.0264813765147882,1.5096641810795914,-1.204664103478491,-1.3864558318749882,-0.2755517254358128,-0.765114559094938,-0.0848474343809516,9,0,0.22434812652290181,-0.4403904254036999,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,25
0.4441967478288033,0.5762838515856674,0.37069776444374264,0.1998309943479518,-0.2814007797302756,1.5509587613139275,1.58035888401681,0.8175443934896408,1.8598219016707664,0.430544845605056,10,0,-1.4941132562456068,-0.8038365117989945,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,4
-1.573325351186935,-1.4796352154307573,-1.5216540597081702,-0.11667928711232341,0.4169046520687502,-0.5952894855990237,-0.3462742698573162,-0.850326368911006,-0.1704540171189291,-0.787925655987824,11,0,-1.6150420202182054,-0.6304598807733314,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,27
1.6206410324791414,1.066686564818943,1.737396304109013,-0.2172178471055873,-0.7767956077305732,0.03098966103802102,-1.4206847157054578,-0.41394199624060724,-0.3431767485732108,-0.5613950746280012,12,0,1.302244528104184,-0.328679775615009,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,24
0.2685285967271691,-0.21590514671423933,0.43377615858213975,-0.3140327567287303,-0.3774833928834756,-1.5023723889574785,-0.8583109278024553,-0.811622857274787,-1.246174267074753,0.7346819352298056,13,0,-1.5862702162449123,-0.8244126649089715,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,26
-1.291191653963098,-1.2532955016307838,-1.2342969308554723,-1.1741959922266547,-1.0725330355558516,-1.6383904400277207,0.44923154235809476,-0.25399969944041845,-1.824955208587457,-1.228088620014017,14,0,1.6329458992275199,2.288588056789518,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,16
0.49210624358379446,0.5951454944023319,0.42676744812231787,-0.42574226783235686,-0.504126538596905,-0.9084718093517947,-0.15827347397853564,1.3891489485338262,-0.3952826561665217,-0.34964869364808476,15,0,-0.41351404883653037,-0.5243845233198923,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,5
1.519498763663049,0.4819756375023452,1.821500829626876,-0.485320673754291,-0.7211229574696002,-1.6027259985655633,1.6630174167681042,0.8668842104735396,-2.009724513782767,0.04219095871122721,16,0,-0.7340145076420624,-0.6868674288593813,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,15
0.8807054869298337,1.1798564217189296,0.7211332874348376,-0.7050160455914232,-0.6232723133014091,1.0968709113470017,1.1322082810649767,0.8666145865286924,0.7655550256504721,0.1437408876906057,17,0,0.9133892380408888,-0.2742120736167115,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,6
-0.9558251836781602,-0.6119996458641926,-1.0310443275206373,2.2515623482845593,1.2096439818647409,1.9485282825669834,0.03938883128169815,0.4987450828569487,2.242832633708188,-1.0765252651358819,18,0,-1.0837227068447255,-0.4462738450452825,1,High,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,6
-0.6151354360871121,-0.15932021826424597,-0.7506959091277613,0.6876291928337877,0.45639613786125394,1.4139207588407494,0.6223767513072791,1.0936087585168963,1.434182930251394,-0.4414665460379502,19,0,1.6155956295587766,0.7158008417035361,1,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,2
-0.907915687923169,-1.177848930364126,-0.7577046195875832,1.3802281616762722,1.267072603790809,-0.014429710777074889,-0.027462977664862248,-0.3770066433236657,-0.3287998203816213,-0.4615793430403495,20,0,1.2342384459854912,0.9214682746047657,1,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,2
1.684520360152463,1.6702591349522053,1.597222094912575,1.83451350683102,1.7619793867720697,0.6751712458532688,0.5103283377834102,-1.4804276372669112,1.1174385359122976,-0.04550756095719837,21,0,-1.2149395704198958,-0.7798162220878021,1,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,16
-0.5512561084137905,-0.5176914317808704,-0.5334258848732825,-1.0103553759413357,-0.7656185993414739,-0.5324789616634484,0.4447704367908611,-0.06972903395921659,-0.054516746810330564,1.2215517334668529,23,0,-1.7123430300187967,-0.8505955332807039,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,11
-0.865329469474288,-0.9137859309308238,-0.7997568823465147,-0.7050160455914232,-0.7240473353767012,-0.4166493304147215,-1.1563151855557734,1.377551620449819,-0.6401594620261448,-0.7078120654054266,0,1,-1.660553782866869,-0.8131933725324212,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,20
0.3696708655432615,0.6705920656689897,0.23753226570712657,-0.5262808278256207,-0.4223062136842203,-0.7333328014350073,-1.555079863898538,-0.5028590508063295,-0.5926704903885871,-1.4470700284044098,1,1,0.3963686393692878,-0.28453604576012964,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,7
-1.615911569635816,-1.385327001347435,-1.612767295685855,-0.6528849404097308,-0.294633733572668,-0.6048792896271045,-0.7860164137986141,-0.23201976189350587,-0.5022406484228175,-1.604997509711297,2,1,0.7395377922143842,3.5227200773860687,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,3
1.3385073352553047,2.330416633535461,0.8963510489303852,-0.6230957374487637,-0.4882770583099986,-1.6522753469583773,-0.9048367270875509,-0.32900311695938145,-1.5606943647694371,0.9343678380956488,3,1,-1.462900208298822,-0.8176571095637737,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,25
-1.695760729227468,-1.4984968582474216,-1.675845689824252,-0.20604689599522463,-0.7175874867664257,0.10256346851078607,2.0949950349966597,0.6296968505409137,0.32064192744848136,1.6465115576683749,4,1,-0.24506821466561415,2.5412083696968932,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,11
-1.0835838390248032,-1.1024023590974683,-1.0170269066009936,-0.839067458915775,-0.6255413640860384,-0.9220865134495244,1.7367879327106888,-0.6680521488737484,-1.3168025319449421,1.4367402055265333,5,1,-1.0484118565138656,-0.359762642304513,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,9
1.2586581756636528,0.38766742341902294,1.5131175693947123,-0.2991381552482468,-0.5041850391484833,1.5396759063883216,0.35000526161850426,1.636588015320624,1.5851316880732536,-0.2777778435423366,6,1,-0.026053755329516065,-0.5310109315822171,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,21
0.5932485123998869,0.9912399935522852,0.41275002720267406,0.6243271365417327,-0.20077252533190912,-1.4685147089851953,-0.2571472533651677,1.8549566823907786,-1.8013715341840186,-0.02864748386142201,7,1,0.8188782213528591,-0.23049086514575506,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,25
-0.1839499742921917,-0.19704350389757488,-0.16897294096254362,0.8924299631904363,0.6124612159904558,0.5064129613677388,-0.4573153795490353,0.13173143520458327,0.3624252051151468,0.43575422001797187,8,1,1.3450534849250535,0.23719922684074612,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,3
0.007688008727772868,0.2744975665190363,-0.09187712590450273,-0.37733481302078536,-0.7767131854869125,0.46404216166231366,0.04628077672357232,-0.3789763141095845,0.8772090578880359,0.26145059805290016,9,1,-1.133157897307929,-0.67100622902892,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,0
0.30046826056382986,-0.329075003614226,0.5178806841000025,1.1530854890988982,2.268178908459183,-0.25116073876653006,0.25488149847115354,-0.6139028712551774,-0.6612791931186736,-0.6258764073741747,10,1,-0.3945072207572034,-0.4893868233958297,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,2
0.5027527981960147,0.029296209902398476,0.6510461828366186,-0.45180782042320305,-0.21403248628288934,-0.5484650213954775,0.4204829321628406,-0.07557065107776337,-0.47795384981057043,-0.2643869831068395,11,1,1.3867290070439446,-0.05996412738752895,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,25
